language,filename,blank,comment,code,"github.com/AlDanial/cloc v 1.80  T=11.03 s (109.7 files/s, 114482.5 lines/s)"
C#,./CosdocToNet/CosDocOcx/omsorg_jour/frmRJrt_RegType.Designer.cs,23,217,1325
C#,./CosdocToNet/CosDocOcx/websak_adm/RSns_NrSerie.cs,221,41,1324
C#,./CosdocToNet/CosDocOcx/omsorg_adm/RGap_Applikasjon.cs,198,48,1315
C#,./CosdocToNet/CosDocOcx/omsorg_mld/CSCosDocService.cs,238,22,1315
C#,./CosdocToNet/CosDocOcx/omsorg_adm/RPpk_ProeveKode.Designer.cs,30,211,1309
C#,./CosdocToNet/CosDocOcx/omsorg_lonn/RPlg_LonnkonterinG.cs,207,161,1302
C#,./CosdocToNet/CosDocOcx/omsorg_fakt/GKInnUt.cs,286,16,1291
C#,./CosdocToNet/Felles/Lib/ho/current/Delt/grid.cs,277,28,1288
C#,./CosdocToNet/CosDocOcx/omsorg_jour/frmTsk_EpjSamtKrav.Designer.cs,15,202,1287
C#,./CosdocToNet/CosDocOcx/omsorg_lonn/RPla_LonnArt.cs,179,149,1283
C#,./CosdocToNet/CosDocOcx/omsorg_lonn/RGsk_stillingKode.cs,181,182,1278
C#,./CosdocToNet/CosDocOcx/ActionClassic.cs,167,90,1269
C#,./CosdocToNet/CosDocOcx/omsorg_fakt/RPfi_FaktInstitusjon.cs,167,142,1269
C#,./CosdocToNet/CosDocOcx/felles/DIV_EnkelSak.Designer.cs,60,184,1268
C#,./CosdocToNet/CosDocOcx/omsorg_adm/RPvk_VaktKode.Designer.cs,28,229,1267
C#,./CosdocToNet/CosDocOcx/felles/Kodeverk/CTLControl.cs,179,537,1263
C#,./CosdocToNet/CosDocOcx/websak_adm/RGtm_TekstMal.Designer.cs,69,181,1239
C#,./CosdocToNet/CosDocOcx/omsorg_lonn/frmTurnusIntegrasjon.cs,171,180,1235
C#,./CosdocToNet/CosDocOcx/Hovedskjermbilder/ucRessurs.Designer.cs,4,214,1231
C#,./CosdocToNet/CosDocOcx/omsorg_jour/ucIplosVurdering.Designer.cs,19,202,1220
C#,./CosdocToNet/CosDocOcx/omsorg_pcv/WS_PCVakt.cs,134,170,1218
C#,./CosdocToNet/CosDocOcx/Hovedskjermbilder/ucUtvalg.Designer.cs,15,199,1217
C#,./CosdocToNet/CosDocOcx/omsorg_jour/WS_PJTilgang.cs,111,118,1207
HTML,./CosDocInstaller/CosDocInstaller/Express/SingleImage/Reports/5-20-2015 03-52-24.htm,849,0,1204
HTML,./CosDocInstaller/CosDocInstaller/Express/SingleImage/Reports/5-20-2015 03-48-04.htm,849,0,1204
C#,./CosdocToNet/CosDocOcx/omsorg_lonn/RGct_ComboText.cs,129,161,1185
C#,./CosdocToNet/CosDocOcx/omsorg_fakt/Gbr_Avdeling.cs,133,69,1169
